timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1729909036.363466,6,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,0,8,18,897000000,20,100,0,329140,15691250440,18285.555555555555,0.00036693422519509474,871736135.5555556,17.49303282051282,0
1729909036.363466,6,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,0,8,8,810000000,20,100,0,768,1161216,96.0,9.481481481481481e-07,145152.0,0.0014336,0
1729909036.371153,1,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,18,885000000,20,100,0,19,1838,1.0555555555555556,2.1468926553672315e-08,102.11111111111111,2.0768361581920904e-06,0
1729909036.371153,1,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,18,881000000,20,100,0,144554,9542380,8030.777777777777,0.0001640794551645857,530132.2222222222,0.010831305334846764,0
1729909036.371153,1,10.0.0.18010.0.0.4403466,10.0.0.1,80,10.0.0.4,40346,6,0,0,18,944000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.371153,1,10.0.0.18010.0.0.4403506,10.0.0.1,80,10.0.0.4,40350,6,0,0,18,914000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.371153,1,10.0.0.1505110.0.0.44720917,10.0.0.1,5051,10.0.0.4,47209,17,0,0,18,977000000,20,100,0,1,170,0.05555555555555555,1.0235414534288638e-09,9.444444444444445,1.7400204708290685e-07,0
1729909036.371153,1,10.0.0.17505110.0.0.1472091,10.0.0.17,5051,10.0.0.1,47209,1,0,8,18,887000000,20,100,0,18,1764,1.0,2.029312288613303e-08,98.0,1.988726042841037e-06,0
1729909036.371153,1,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,0,8,18,886000000,20,100,0,329140,15691250440,18285.555555555555,0.000371489841986456,871736135.5555556,17.71021494356659,0
1729909036.371153,1,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,0,8,8,770000000,20,100,0,767,1159704,95.875,9.96103896103896e-07,144963.0,0.0015061090909090909,0
1729909036.371153,1,10.0.0.45184810.0.0.150511,10.0.0.4,51848,10.0.0.1,5051,1,3,3,18,957000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.371153,1,10.0.0.44034610.0.0.1806,10.0.0.4,40346,10.0.0.1,80,6,3,3,18,947000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.371153,1,10.0.0.44035010.0.0.1806,10.0.0.4,40350,10.0.0.1,80,6,3,3,18,918000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.371153,1,10.0.0.44720910.0.0.1505117,10.0.0.4,47209,10.0.0.1,5051,17,3,3,28,991000000,20,100,0,895,1353240,31.964285714285715,9.031281533804238e-07,48330.0,0.0013655297679112009,0
1729909036.372104,3,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,18,877000000,20,100,0,19,1838,1.0555555555555556,2.1664766248574687e-08,102.11111111111111,2.095781071835804e-06,0
1729909036.372104,3,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,18,876000000,20,100,0,144554,9542380,8030.777777777777,0.00016501598173515982,530132.2222222222,0.010893127853881279,0
1729909036.372104,3,10.0.0.17505010.0.0.1601081,10.0.0.17,5050,10.0.0.1,60108,1,0,8,18,892000000,20,100,0,18,1764,1.0,2.0179372197309417e-08,98.0,1.9775784753363228e-06,0
1729909036.372104,3,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,0,8,18,890000000,20,100,0,329140,15691250440,18285.555555555555,0.0003698202247191011,871736135.5555556,17.63061847191011,0
1729909036.372104,3,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,0,8,8,790000000,20,100,0,768,1161216,96.0,9.721518987341772e-07,145152.0,0.001469893670886076,0
1729909036.37255,5,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,18,873000000,20,100,0,19,1838,1.0555555555555556,2.1764032073310423e-08,102.11111111111111,2.1053837342497136e-06,0
1729909036.37255,5,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,18,873000000,20,100,0,144554,9542380,8030.777777777777,0.00016558304696449026,530132.2222222222,0.010930561282932417,0
1729909036.37255,5,10.0.0.17505010.0.0.1601081,10.0.0.17,5050,10.0.0.1,60108,1,0,8,18,897000000,20,100,0,19,1838,1.0555555555555556,2.1181716833890747e-08,102.11111111111111,2.049052396878484e-06,0
1729909036.37255,5,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,0,8,18,895000000,20,100,0,329140,15691250440,18285.555555555555,0.0003677541899441341,871736135.5555556,17.532123396648046,0
1729909036.37255,5,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,0,8,8,806000000,20,100,0,768,1161216,96.0,9.528535980148883e-07,145152.0,0.0014407146401985112,0
1729909036.373028,2,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,18,879000000,20,100,0,18,1764,1.0,2.0477815699658704e-08,98.0,2.006825938566553e-06,0
1729909036.373028,2,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,18,878000000,20,100,0,144554,9542380,8030.777777777777,0.00016464009111617311,530132.2222222222,0.010868314350797267,0
1729909036.373028,2,10.0.0.18010.0.0.4403466,10.0.0.1,80,10.0.0.4,40346,6,0,0,18,939000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.373028,2,10.0.0.18010.0.0.4403506,10.0.0.1,80,10.0.0.4,40350,6,0,0,18,910000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.373028,2,10.0.0.1505110.0.0.44720917,10.0.0.1,5051,10.0.0.4,47209,17,0,0,18,966000000,20,100,0,1,170,0.05555555555555555,1.0351966873706005e-09,9.444444444444445,1.7598343685300208e-07,0
1729909036.373028,2,10.0.0.17505110.0.0.1472091,10.0.0.17,5051,10.0.0.1,47209,1,0,8,18,889000000,20,100,0,19,1838,1.0555555555555556,2.1372328458942634e-08,102.11111111111111,2.0674915635545555e-06,0
1729909036.373028,2,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,0,8,18,888000000,20,100,0,329140,15691250440,18285.555555555555,0.00037065315315315317,871736135.5555556,17.670327072072073,0
1729909036.373028,2,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,0,8,8,774000000,20,100,0,765,1156680,95.625,9.883720930232557e-07,144585.0,0.0014944186046511629,0
1729909036.373028,2,10.0.0.45184810.0.0.150511,10.0.0.4,51848,10.0.0.1,5051,1,3,3,18,961000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.373028,2,10.0.0.44034610.0.0.1806,10.0.0.4,40346,10.0.0.1,80,6,3,3,18,951000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.373028,2,10.0.0.44035010.0.0.1806,10.0.0.4,40350,10.0.0.1,80,6,3,3,18,922000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909036.373028,2,10.0.0.44720910.0.0.1505117,10.0.0.4,47209,10.0.0.1,5051,17,3,3,28,994000000,20,100,0,895,1353240,31.964285714285715,9.004024144869215e-07,48330.0,0.0013614084507042254,0
1729909036.373983,4,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,18,875000000,20,100,0,19,1838,1.0555555555555556,2.1714285714285715e-08,102.11111111111111,2.1005714285714287e-06,0
1729909036.373983,4,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,18,875000000,20,100,0,144554,9542380,8030.777777777777,0.00016520457142857144,530132.2222222222,0.010905577142857142,0
1729909036.373983,4,10.0.0.17505010.0.0.1601081,10.0.0.17,5050,10.0.0.1,60108,1,0,8,18,895000000,20,100,0,19,1838,1.0555555555555556,2.122905027932961e-08,102.11111111111111,2.053631284916201e-06,0
1729909036.373983,4,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,0,8,18,893000000,20,100,0,329140,15691250440,18285.555555555555,0.0003685778275475924,871736135.5555556,17.57138907054871,0
1729909036.373983,4,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,0,8,8,795000000,20,100,0,768,1161216,96.0,9.660377358490566e-07,145152.0,0.0014606490566037736,0
1729909046.383448,2,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,28,883000000,20,100,0,28,2744,1.0,3.1710079275198185e-08,98.0,3.1075877689694222e-06,0
1729909046.383448,2,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,28,882000000,20,100,0,144554,9542380,5162.642857142857,0.00016389342403628118,340799.28571428574,0.010819024943310657,0
1729909046.383448,2,10.0.0.18010.0.0.17439166,10.0.0.1,80,10.0.0.17,43916,6,0,0,8,700000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383448,2,10.0.0.18010.0.0.17439186,10.0.0.1,80,10.0.0.17,43918,6,0,0,8,647000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383448,2,10.0.0.1505110.0.0.175184817,10.0.0.1,5051,10.0.0.17,51848,17,0,0,8,776000000,20,100,0,2,340,0.25,2.577319587628866e-09,42.5,4.381443298969072e-07,0
1729909046.383448,2,10.0.0.13505110.0.0.3518481,10.0.0.13,5051,10.0.0.3,51848,1,0,0,8,548000000,20,100,0,8,784,1.0,1.4598540145985402e-08,98.0,1.4306569343065694e-06,0
1729909046.383448,2,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,0,8,28,893000000,20,100,0,29,2818,1.0357142857142858,3.2474804031354984e-08,100.64285714285714,3.1556550951847705e-06,0
1729909046.383448,2,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,3,3,8,716000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383448,2,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,3,3,28,892000000,20,100,0,329140,15691250440,11755.0,0.0003689910313901345,560401801.4285715,17.59108793721973,0
1729909046.383448,2,10.0.0.174391610.0.0.1806,10.0.0.17,43916,10.0.0.1,80,6,3,3,8,711000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383448,2,10.0.0.174391810.0.0.1806,10.0.0.17,43918,10.0.0.1,80,6,3,3,8,657000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383448,2,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,3,3,18,778000000,20,100,0,893,1350216,49.611111111111114,1.147814910025707e-06,75012.0,0.001735496143958869,0
1729909046.383448,2,10.0.0.35184810.0.0.1350511,10.0.0.3,51848,10.0.0.13,5051,1,0,8,8,578000000,20,100,0,8,784,1.0,1.384083044982699e-08,98.0,1.356401384083045e-06,0
1729909046.383917,1,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,28,888000000,20,100,0,29,2818,1.0357142857142858,3.2657657657657656e-08,100.64285714285714,3.1734234234234232e-06,0
1729909046.383917,1,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,28,884000000,20,100,0,144554,9542380,5162.642857142857,0.00016352262443438914,340799.28571428574,0.010794547511312216,0
1729909046.383917,1,10.0.0.18010.0.0.17439166,10.0.0.1,80,10.0.0.17,43916,6,0,0,8,703000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383917,1,10.0.0.18010.0.0.17439186,10.0.0.1,80,10.0.0.17,43918,6,0,0,8,650000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383917,1,10.0.0.1505110.0.0.175184817,10.0.0.1,5051,10.0.0.17,51848,17,0,0,8,786000000,20,100,0,2,340,0.25,2.544529262086514e-09,42.5,4.325699745547074e-07,0
1729909046.383917,1,10.0.0.1505010.0.0.3374146,10.0.0.1,5050,10.0.0.3,37414,6,0,0,8,608000000,20,100,0,129862,8571556,16232.75,0.0002135888157894737,1071444.5,0.014097953947368421,0
1729909046.383917,1,10.0.0.13505010.0.0.3374141,10.0.0.13,5050,10.0.0.3,37414,1,0,0,8,542000000,20,100,0,8,784,1.0,1.4760147601476015e-08,98.0,1.4464944649446495e-06,0
1729909046.383917,1,10.0.0.17505010.0.0.1374141,10.0.0.17,5050,10.0.0.1,37414,1,0,8,28,890000000,20,100,0,28,2744,1.0,3.146067415730337e-08,98.0,3.0831460674157302e-06,0
1729909046.383917,1,10.0.0.17505010.0.0.1374141,10.0.0.17,5050,10.0.0.1,37414,1,3,3,8,711000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383917,1,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,3,3,28,889000000,20,100,0,329140,15691250440,11755.0,0.00037023622047244095,560401801.4285715,17.650450438695163,0
1729909046.383917,1,10.0.0.174391610.0.0.1806,10.0.0.17,43916,10.0.0.1,80,6,3,3,8,706000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383917,1,10.0.0.174391810.0.0.1806,10.0.0.17,43918,10.0.0.1,80,6,3,3,8,653000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.383917,1,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,3,3,18,773000000,20,100,0,895,1353240,49.72222222222222,1.1578266494178525e-06,75180.0,0.001750633893919793,0
1729909046.383917,1,10.0.0.33741410.0.0.150506,10.0.0.3,37414,10.0.0.1,5050,6,3,3,8,613000000,20,100,0,344186,16543173772,43023.25,0.0005614779771615008,2067896721.5,26.987232907014683,0
1729909046.383917,1,10.0.0.33741410.0.0.1350501,10.0.0.3,37414,10.0.0.13,5050,1,0,8,8,581000000,20,100,0,8,784,1.0,1.3769363166953528e-08,98.0,1.3493975903614458e-06,0
1729909046.384367,5,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,28,877000000,20,100,0,29,2818,1.0357142857142858,3.30672748004561e-08,100.64285714285714,3.2132269099201824e-06,0
1729909046.384367,5,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,28,877000000,20,100,0,144554,9542380,5162.642857142857,0.0001648278221208666,340799.28571428574,0.010880706955530216,0
1729909046.384367,5,10.0.0.18010.0.0.17439166,10.0.0.1,80,10.0.0.17,43916,6,0,0,8,690000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384367,5,10.0.0.18010.0.0.17439186,10.0.0.1,80,10.0.0.17,43918,6,0,0,8,635000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384367,5,10.0.0.1505110.0.0.175184817,10.0.0.1,5051,10.0.0.17,51848,17,0,0,8,759000000,20,100,0,2,340,0.25,2.635046113306983e-09,42.5,4.479578392621871e-07,0
1729909046.384367,5,10.0.0.13505110.0.0.3518481,10.0.0.13,5051,10.0.0.3,51848,1,0,0,8,561000000,20,100,0,8,784,1.0,1.4260249554367202e-08,98.0,1.3975044563279858e-06,0
1729909046.384367,5,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,0,8,28,901000000,20,100,0,29,2818,1.0357142857142858,3.218645948945616e-08,100.64285714285714,3.127635960044395e-06,0
1729909046.384367,5,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,3,3,8,743000000,20,100,0,1,198,0.125,1.3458950201884254e-09,24.75,2.664872139973082e-07,0
1729909046.384367,5,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,3,3,28,899000000,20,100,0,329140,15691250440,11755.0,0.0003661179087875417,560401801.4285715,17.454116173526142,0
1729909046.384367,5,10.0.0.174391610.0.0.1806,10.0.0.17,43916,10.0.0.1,80,6,3,3,8,737000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384367,5,10.0.0.174391810.0.0.1806,10.0.0.17,43918,10.0.0.1,80,6,3,3,8,669000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384367,5,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,3,3,18,810000000,20,100,0,896,1354752,49.77777777777778,1.1061728395061728e-06,75264.0,0.0016725333333333333,0
1729909046.384367,5,10.0.0.35184810.0.0.1350511,10.0.0.3,51848,10.0.0.13,5051,1,0,8,8,565000000,20,100,0,8,784,1.0,1.415929203539823e-08,98.0,1.3876106194690266e-06,0
1729909046.384735,3,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,28,881000000,20,100,0,29,2818,1.0357142857142858,3.2917139614074916e-08,100.64285714285714,3.1986379114642454e-06,0
1729909046.384735,3,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,28,880000000,20,100,0,144554,9542380,5162.642857142857,0.00016426590909090908,340799.28571428574,0.010843613636363636,0
1729909046.384735,3,10.0.0.18010.0.0.17439166,10.0.0.1,80,10.0.0.17,43916,6,0,0,8,696000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384735,3,10.0.0.18010.0.0.17439186,10.0.0.1,80,10.0.0.17,43918,6,0,0,8,643000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384735,3,10.0.0.1505110.0.0.175184817,10.0.0.1,5051,10.0.0.17,51848,17,0,0,8,771000000,20,100,0,2,340,0.25,2.5940337224383916e-09,42.5,4.409857328145266e-07,0
1729909046.384735,3,10.0.0.13505110.0.0.3518481,10.0.0.13,5051,10.0.0.3,51848,1,0,0,8,553000000,20,100,0,8,784,1.0,1.4466546112115732e-08,98.0,1.4177215189873418e-06,0
1729909046.384735,3,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,0,8,28,896000000,20,100,0,28,2744,1.0,3.125e-08,98.0,3.0625e-06,0
1729909046.384735,3,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,3,3,8,721000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384735,3,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,3,3,28,894000000,20,100,0,329140,15691250440,11755.0,0.000368165548098434,560401801.4285715,17.55173427293065,0
1729909046.384735,3,10.0.0.174391610.0.0.1806,10.0.0.17,43916,10.0.0.1,80,6,3,3,8,715000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384735,3,10.0.0.174391810.0.0.1806,10.0.0.17,43918,10.0.0.1,80,6,3,3,8,662000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.384735,3,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,3,3,18,794000000,20,100,0,896,1354752,49.77777777777778,1.128463476070529e-06,75264.0,0.0017062367758186399,0
1729909046.384735,3,10.0.0.35184810.0.0.1350511,10.0.0.3,51848,10.0.0.13,5051,1,0,8,8,574000000,20,100,0,8,784,1.0,1.3937282229965157e-08,98.0,1.3658536585365854e-06,0
1729909046.385065,4,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,28,879000000,20,100,0,29,2818,1.0357142857142858,3.299203640500569e-08,100.64285714285714,3.205915813424346e-06,0
1729909046.385065,4,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,28,879000000,20,100,0,144554,9542380,5162.642857142857,0.000164452787258248,340799.28571428574,0.010855949943117178,0
1729909046.385065,4,10.0.0.18010.0.0.17439166,10.0.0.1,80,10.0.0.17,43916,6,0,0,8,694000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385065,4,10.0.0.18010.0.0.17439186,10.0.0.1,80,10.0.0.17,43918,6,0,0,8,639000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385065,4,10.0.0.1505110.0.0.175184817,10.0.0.1,5051,10.0.0.17,51848,17,0,0,8,764000000,20,100,0,2,340,0.25,2.617801047120419e-09,42.5,4.450261780104712e-07,0
1729909046.385065,4,10.0.0.13505110.0.0.3518481,10.0.0.13,5051,10.0.0.3,51848,1,0,0,8,557000000,20,100,0,8,784,1.0,1.436265709156194e-08,98.0,1.40754039497307e-06,0
1729909046.385065,4,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,0,8,28,899000000,20,100,0,29,2818,1.0357142857142858,3.2258064516129035e-08,100.64285714285714,3.1345939933259177e-06,0
1729909046.385065,4,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,3,3,8,738000000,20,100,0,1,198,0.125,1.3550135501355014e-09,24.75,2.682926829268293e-07,0
1729909046.385065,4,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,3,3,28,897000000,20,100,0,329140,15691250440,11755.0,0.00036693422519509474,560401801.4285715,17.49303282051282,0
1729909046.385065,4,10.0.0.174391610.0.0.1806,10.0.0.17,43916,10.0.0.1,80,6,3,3,8,720000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385065,4,10.0.0.174391810.0.0.1806,10.0.0.17,43918,10.0.0.1,80,6,3,3,8,666000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385065,4,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,3,3,18,799000000,20,100,0,896,1354752,49.77777777777778,1.1214017521902379e-06,75264.0,0.0016955594493116395,0
1729909046.385065,4,10.0.0.35184810.0.0.1350511,10.0.0.3,51848,10.0.0.13,5051,1,0,8,8,570000000,20,100,0,8,784,1.0,1.4035087719298246e-08,98.0,1.375438596491228e-06,0
1729909046.385435,6,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,28,872000000,20,100,0,36,3300,1.2857142857142858,4.128440366972477e-08,117.85714285714286,3.7844036697247707e-06,0
1729909046.385435,6,10.0.0.1505010.0.0.17601086,10.0.0.1,5050,10.0.0.17,60108,6,0,0,28,860000000,20,100,0,144546,9541824,5162.357142857143,0.00016807674418604652,340779.4285714286,0.011095144186046511,0
1729909046.385435,6,10.0.0.18010.0.0.17439166,10.0.0.1,80,10.0.0.17,43916,6,0,0,8,685000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385435,6,10.0.0.18010.0.0.17439186,10.0.0.1,80,10.0.0.17,43918,6,0,0,8,630000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385435,6,10.0.0.1505110.0.0.175184817,10.0.0.1,5051,10.0.0.17,51848,17,0,0,8,753000000,20,100,0,2,340,0.25,2.656042496679947e-09,42.5,4.51527224435591e-07,0
1729909046.385435,6,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,0,8,28,902000000,20,100,0,29,2818,1.0357142857142858,3.215077605321508e-08,100.64285714285714,3.124168514412417e-06,0
1729909046.385435,6,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,3,3,8,747000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385435,6,10.0.0.176010810.0.0.150506,10.0.0.17,60108,10.0.0.1,5050,6,3,3,28,901000000,20,100,0,329140,15691250440,11755.0,0.0003653052164261931,560401801.4285715,17.41537229744728,0
1729909046.385435,6,10.0.0.174391610.0.0.1806,10.0.0.17,43916,10.0.0.1,80,6,3,3,8,740000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385435,6,10.0.0.174391810.0.0.1806,10.0.0.17,43918,10.0.0.1,80,6,3,3,8,671000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909046.385435,6,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,3,3,18,814000000,20,100,0,896,1354752,49.77777777777778,1.1007371007371008e-06,75264.0,0.0016643144963144963,0
1729909056.381217,6,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,38,885000000,20,100,0,46,4280,1.2105263157894737,5.1977401129943505e-08,112.63157894736842,4.836158192090396e-06,0
1729909056.381217,6,10.0.0.18010.0.0.17439166,10.0.0.1,80,10.0.0.17,43916,6,0,0,18,698000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909056.381217,6,10.0.0.18010.0.0.17439186,10.0.0.1,80,10.0.0.17,43918,6,0,0,18,643000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909056.381217,6,10.0.0.1505110.0.0.175184817,10.0.0.1,5051,10.0.0.17,51848,17,0,0,18,766000000,20,100,0,2,340,0.1111111111111111,2.6109660574412532e-09,18.88888888888889,4.4386422976501305e-07,0
1729909056.381217,6,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,0,8,38,915000000,20,100,0,39,3798,1.0263157894736843,4.262295081967213e-08,99.94736842105263,4.150819672131147e-06,0
1729909056.381217,6,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,3,3,18,760000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909056.381217,6,10.0.0.174391610.0.0.1806,10.0.0.17,43916,10.0.0.1,80,6,3,3,18,753000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909056.381217,6,10.0.0.174391810.0.0.1806,10.0.0.17,43918,10.0.0.1,80,6,3,3,18,684000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909056.381217,6,10.0.0.175184810.0.0.1505117,10.0.0.17,51848,10.0.0.1,5051,17,3,3,28,827000000,20,100,0,896,1354752,32.0,1.083434099153567e-06,48384.0,0.0016381523579201934,0
1729909056.400334,5,10.0.0.1010.0.0.1701,10.0.0.1,0,10.0.0.17,0,1,0,0,38,890000000,20,100,0,39,3798,1.0263157894736843,4.3820224719101124e-08,99.94736842105263,4.2674157303370786e-06,0
1729909056.400334,5,10.0.0.18010.0.0.17439166,10.0.0.1,80,10.0.0.17,43916,6,0,0,18,703000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909056.400334,5,10.0.0.18010.0.0.17439186,10.0.0.1,80,10.0.0.17,43918,6,0,0,18,648000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1729909056.400334,5,10.0.0.1505110.0.0.175184817,10.0.0.1,5051,10.0.0.17,51848,17,0,0,18,772000000,20,100,0,2,340,0.1111111111111111,2.5906735751295336e-09,18.88888888888889,4.404145077720207e-07,0
1729909056.400334,5,10.0.0.13505110.0.0.3518481,10.0.0.13,5051,10.0.0.3,51848,1,0,0,18,574000000,20,100,0,18,1764,1.0,3.1358885017421604e-08,98.0,3.073170731707317e-06,0
1729909056.400334,5,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,0,8,38,914000000,20,100,0,39,3798,1.0263157894736843,4.2669584245076586e-08,99.94736842105263,4.155361050328228e-06,0
1729909056.400334,5,10.0.0.17505110.0.0.1518481,10.0.0.17,5051,10.0.0.1,51848,1,3,3,18,756000000,20,100,0,1,198,0.05555555555555555,1.3227513227513228e-09,11.0,2.619047619047619e-07,0
